what,kind,bundleId,bundleVersion,description,time
activated,editor,com.android.ide.eclipse.adt,23.0.6.1720515,"com.android.ide.eclipse.editors.CommonXmlEditor",1434745170411
activated,editor,com.android.ide.eclipse.adt,23.0.6.1720515,"com.android.ide.eclipse.editors.CommonXmlEditor",1434745172101
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434745173464
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434745272440
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.500.v201104151900,"org.eclipse.jst.j2ee.J2EEPerspective",1434745282787
activated,editor,com.android.ide.eclipse.adt,23.0.6.1720515,"com.android.ide.eclipse.editors.CommonXmlEditor",1434745284481
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434745338412
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434745734784
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1434745740062
started,bundle,org.eclipse.pde.core,3.7.0.v20110603,"org.eclipse.pde.core",1434745740201
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434745744988
started,bundle,org.eclipse.ant.ui,3.5.100.v20110510,"org.eclipse.ant.ui",1434745753825
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.1.v201201112313,"org.eclipse.wst.jsdt.debug.rhino.ui",1434745753859
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434745758863
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1434745758869
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.rename",1434745758869
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434745764947
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434745771932
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1434745771937
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.rename",1434745771937
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434745777352
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434745786376
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1434745786381
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.rename",1434745786381
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434745793700
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434745802424
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1434745802428
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.rename",1434745802428
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434745809055
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434745818092
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1434745818095
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.rename",1434745818095
activated,editor,com.android.ide.eclipse.adt,23.0.6.1720515,"com.android.ide.eclipse.editors.CommonXmlEditor",1434745822571
activated,editor,com.android.ide.eclipse.adt,23.0.6.1720515,"com.android.ide.eclipse.editors.CommonXmlEditor",1434745823901
activated,perspective,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugPerspective",1434745840751
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1434745841474
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434745847538
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434745876554
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1434745888960
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434745890243
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434745892475
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1434745892487
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1434745893582
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434745894859
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434745973863
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.500.v201104151900,"org.eclipse.jst.j2ee.J2EEPerspective",1434745977988
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1434745977996
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434745978730
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434745986876
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1434745989772
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1434746001014
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1434746001060
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1434746018842
