what,kind,bundleId,bundleVersion,description,time
error,log,,,"Warning: Ignoring name conflict in resource file for name activity_vertical_margin",1436217210595
error,log,,,"Warning: Ignoring name conflict in resource file for name activity_horizontal_margin",1436217210601
started,bundle,org.eclipse.ant.ui,3.5.100.v20110510,"org.eclipse.ant.ui",1436217210676
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436217210735
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.newWizard",1436217210739
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1436217210770
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1436217210840
error,log,,,"Current file is not a match for the given config.",1436217210909
error,log,,,"Current file is not a match for the given config.",1436217210910
error,log,,,"Current file is not a match for the given config.",1436217210910
error,log,,,"Current file is not a match for the given config.",1436217210910
error,log,,,"Current file is not a match for the given config.",1436217210911
error,log,,,"Current file is not a match for the given config.",1436217210911
error,log,,,"Current file is not a match for the given config.",1436217210911
error,log,,,"Current file is not a match for the given config.",1436217210911
error,log,,,"Current file is not a match for the given config.",1436217210912
error,log,,,"Current file is not a match for the given config.",1436217210912
error,log,,,"Current file is not a match for the given config.",1436217210912
error,log,,,"Current file is not a match for the given config.",1436217210913
error,log,,,"Current file is not a match for the given config.",1436217210913
error,log,,,"Current file is not a match for the given config.",1436217210913
error,log,,,"Current file is not a match for the given config.",1436217210913
error,log,,,"Current file is not a match for the given config.",1436217210914
error,log,,,"Current file is not a match for the given config.",1436217210914
error,log,,,"Current file is not a match for the given config.",1436217210914
error,log,,,"Current file is not a match for the given config.",1436217210914
error,log,,,"Current file is not a match for the given config.",1436217210915
error,log,,,"Current file is not a match for the given config.",1436217210915
error,log,,,"Current file is not a match for the given config.",1436217210915
error,log,,,"Current file is not a match for the given config.",1436217210916
error,log,,,"Current file is not a match for the given config.",1436217210916
error,log,,,"Current file is not a match for the given config.",1436217210917
error,log,,,"Current file is not a match for the given config.",1436217210917
error,log,,,"Current file is not a match for the given config.",1436217210917
error,log,,,"Current file is not a match for the given config.",1436217210918
error,log,,,"Current file is not a match for the given config.",1436217210918
error,log,,,"Current file is not a match for the given config.",1436217210918
error,log,,,"Current file is not a match for the given config.",1436217210919
error,log,,,"Current file is not a match for the given config.",1436217210919
error,log,,,"Current file is not a match for the given config.",1436217210919
error,log,,,"Current file is not a match for the given config.",1436217210919
error,log,,,"Current file is not a match for the given config.",1436217210920
error,log,,,"Current file is not a match for the given config.",1436217210920
error,log,,,"Current file is not a match for the given config.",1436217210920
error,log,,,"Current file is not a match for the given config.",1436217210921
error,log,,,"Current file is not a match for the given config.",1436217210921
error,log,,,"Current file is not a match for the given config.",1436217210921
error,log,,,"Current file is not a match for the given config.",1436217210922
error,log,,,"Current file is not a match for the given config.",1436217210922
error,log,,,"Current file is not a match for the given config.",1436217210923
error,log,,,"Current file is not a match for the given config.",1436217210923
error,log,,,"Current file is not a match for the given config.",1436217210923
error,log,,,"Current file is not a match for the given config.",1436217210924
