what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1435527747903
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1435527753201
activated,editor,com.android.ide.eclipse.adt,23.0.6.1720515,"com.android.ide.eclipse.editors.CommonXmlEditor",1435527753641
activated,perspective,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugPerspective",1435527758051
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1435527758887
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435527761728
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435527789927
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1435527811047
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435527813370
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435527814775
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1435527820648
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1435527821424
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1435527823935
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1435527826271
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1435527826831
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435527827994
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435527850182
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.500.v201104151900,"org.eclipse.jst.j2ee.J2EEPerspective",1435527852853
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1435527852863
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1435527859261
activated,editor,com.android.ide.eclipse.adt,23.0.6.1720515,"com.android.ide.eclipse.editors.CommonXmlEditor",1435527859749
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1435527863171
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1435527864782
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1435527865172
activated,perspective,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugPerspective",1435527866998
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1435527867905
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1435527980311
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435527981584
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435527984944
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1435527986345
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1435527987873
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1435527987982
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1435527988630
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1435527991117
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1435527991541
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1435527992053
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435527993023
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435527997521
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1435527997530
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435528000025
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435528010414
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1435528012450
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.500.v201104151900,"org.eclipse.jst.j2ee.J2EEPerspective",1435528014579
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1435528014590
activated,editor,com.android.ide.eclipse.adt,23.0.6.1720515,"com.android.ide.eclipse.editors.CommonXmlEditor",1435528016370
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1435528026483
opened,editor,com.android.ide.eclipse.adt,23.0.6.1720515,"com.android.ide.eclipse.editors.CommonXmlEditor",1435528026729
activated,editor,com.android.ide.eclipse.adt,23.0.6.1720515,"com.android.ide.eclipse.editors.CommonXmlEditor",1435528026773
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1435528031897
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1435528039525
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435528041656
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435528046415
activated,perspective,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugPerspective",1435528049602
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1435528050492
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435528053974
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435528082287
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1435528093029
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435528094488
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435528114907
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435528116929
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435528124873
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1435528128021
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1435528128701
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1435528131244
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1435528132164
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1435528132812
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435528134888
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435528137661
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435528138456
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435528153424
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435528157702
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435695276630
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.500.v201104151900,"org.eclipse.jst.j2ee.J2EEPerspective",1435695279232
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1435695279245
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435695282463
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435695284470
activated,editor,com.android.ide.eclipse.adt,23.0.6.1720515,"com.android.ide.eclipse.editors.CommonXmlEditor",1435695284524
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435695309857
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1435695342788
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1435695362957
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1435695368866
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1435695371493
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1435695379323
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1435695386068
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1435695397263
