what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434228826241
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434228827441
activated,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.AllMarkersView",1434228831758
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434228834763
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434228836238
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.cleanAction",1434228836245
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434228836513
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434228837591
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1434228853385
activated,perspective,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugPerspective",1434228855935
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1434228856835
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434228863353
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434228869469
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1434228872571
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1434228872595
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1434228872733
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1434228873777
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1434228896474
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.StepOver",1434228900152
