what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1434402459538
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434402462356
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434402553975
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434402559475
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434402596775
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1434402600621
started,bundle,org.eclipse.compare,3.5.200.I20110525-0800,"org.eclipse.compare",1434402609132
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434402614607
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434402622037
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.newWizard",1434402622044
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434402623291
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434403027349
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1434403030781
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1434403034257
activated,editor,com.android.ide.eclipse.adt,23.0.6.1720515,"com.android.ide.eclipse.editors.CommonXmlEditor",1434403034542
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1434403042476
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1434403051425
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1434403065033
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434403066961
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434403069442
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434403073048
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434403123675
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1434403127184
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1434403136963
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434403138240
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434403307723
activated,editor,com.android.ide.eclipse.adt,23.0.6.1720515,"com.android.ide.eclipse.editors.CommonXmlEditor",1434403309962
started,bundle,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.ui",1434403315005
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1434403315198
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434403317062
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434403553264
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434403554245
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434403559928
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1434403565271
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434403570205
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434403907806
activated,perspective,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugPerspective",1434403910744
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1434403911587
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1434403943856
