what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434218756293
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1434218760663
activated,editor,com.android.ide.eclipse.adt,23.0.6.1720515,"com.android.ide.eclipse.editors.CommonXmlEditor",1434218760906
activated,editor,com.android.ide.eclipse.adt,23.0.6.1720515,"com.android.ide.eclipse.editors.CommonXmlEditor",1434218767415
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434218779818
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434218781557
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434218799433
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434219248559
activated,editor,com.android.ide.eclipse.adt,23.0.6.1720515,"com.android.ide.eclipse.editors.CommonXmlEditor",1434219251192
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1434219257392
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1434219260361
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1434219266453
activated,editor,com.android.ide.eclipse.adt,23.0.6.1720515,"com.android.ide.eclipse.editors.CommonXmlEditor",1434219268952
activated,perspective,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugPerspective",1434219281747
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1434219282492
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434219286381
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434219317692
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1434219363059
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434219365606
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434219372105
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1434219372122
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1434219373238
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.500.v201104151900,"org.eclipse.jst.j2ee.J2EEPerspective",1434219378020
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1434219378027
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1434219382148
opened,editor,com.android.ide.eclipse.adt,23.0.6.1720515,"com.android.ide.eclipse.editors.CommonXmlEditor",1434219382425
activated,editor,com.android.ide.eclipse.adt,23.0.6.1720515,"com.android.ide.eclipse.editors.CommonXmlEditor",1434219382473
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1434219384095
activated,editor,com.android.ide.eclipse.adt,23.0.6.1720515,"com.android.ide.eclipse.editors.CommonXmlEditor",1434219384315
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1434219389811
activated,perspective,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugPerspective",1434219422773
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1434219423860
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1434219455482
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434219460198
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434219463447
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1434219463459
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1434219464549
activated,editor,com.android.ide.eclipse.adt,23.0.6.1720515,"com.android.ide.eclipse.editors.CommonXmlEditor",1434219467503
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.500.v201104151900,"org.eclipse.jst.j2ee.J2EEPerspective",1434219469221
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434219478733
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434219508456
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434219531421
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434219610288
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1434219613608
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1434219638029
activated,editor,com.android.ide.eclipse.adt,23.0.6.1720515,"com.android.ide.eclipse.editors.CommonXmlEditor",1434219638276
activated,perspective,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugPerspective",1434219643934
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1434219644777
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1434219678409
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434219681140
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434219687775
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1434219687795
activated,editor,com.android.ide.eclipse.adt,23.0.6.1720515,"com.android.ide.eclipse.editors.CommonXmlEditor",1434219689705
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1434219697170
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1434219698646
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1434219733241
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434219736690
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434219768254
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1434219768269
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1434219769211
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434219770057
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434219800670
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1434219800688
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434219812690
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.500.v201104151900,"org.eclipse.jst.j2ee.J2EEPerspective",1434219832655
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434219832698
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434219834251
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434219837737
activated,editor,com.android.ide.eclipse.adt,23.0.6.1720515,"com.android.ide.eclipse.editors.CommonXmlEditor",1434219839802
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434223875854
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434223877641
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434223879550
