what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1433248070014
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1433248071360
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1433248080392
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1433248081291
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1433248081498
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1433248083324
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1433248086503
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1433248087679
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1433248087887
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1433248091791
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1433248092750
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1433248092959
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1433248096589
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1433248098118
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1433248098333
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1433248106039
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1433248113063
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1433248115933
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1433248120078
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1433248120998
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1433248121196
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1433248123373
error,log,,,"An internal error occurred during: ""Running Android Lint"".",1433248123591
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1433248123603
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1433248124980
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1433248126166
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1433248126337
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1433248126530
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1433248127242
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1433248149054
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1433248168263
activated,perspective,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugPerspective",1433248171466
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1433248176086
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1433248178148
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.StepOver",1433248181965
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.StepOver",1433248186832
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1433248211605
