what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1434313849472
started,bundle,com.android.ide.eclipse.ndk,23.0.6.1720515,"com.android.ide.eclipse.ndk",1434313904131
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434313905603
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434313990244
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434314004770
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434314017191
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434314018682
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434314021109
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434314037626
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434314039628
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434314041209
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434314151459
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434314158112
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434314308780
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434314309518
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434314312840
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1434314312884
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1434314313786
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434314316133
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434314444280
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434314444965
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434314447486
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1434314447556
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434314454637
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434314519371
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434314521709
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434314533431
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434314535157
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434314642438
