what,kind,bundleId,bundleVersion,description,time
error,log,,,"An internal error occurred during: ""Running Android Lint"".",1434227456363
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434227456372
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434227457941
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434227465684
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434227475327
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1434227476823
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1434227501201
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1434227534276
error,log,,,"An internal error occurred during: ""Running Android Lint"".",1434227535007
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434227535022
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434227536224
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434227540652
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434227548464
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1434227549645
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1434227553413
error,log,,,"An internal error occurred during: ""Running Android Lint"".",1434227554094
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434227554102
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434227555295
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1434227586813
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434227588709
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434227680899
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1434227709708
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1434227711234
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1434227718695
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1434227719753
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1434227722987
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1434227724681
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1434227727595
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1434227728876
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1434227732170
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1434227733711
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1434227737772
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1434227738751
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1434227742717
error,log,,,"An internal error occurred during: ""Running Android Lint"".",1434227742888
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434227742899
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1434227746346
