what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1433872914354
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1433872922318
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1433872923351
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1433872988040
activated,editor,com.android.ide.eclipse.adt,23.0.6.1720515,"com.android.ide.eclipse.editors.CommonXmlEditor",1433872999604
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1433873005808
activated,editor,com.android.ide.eclipse.adt,23.0.6.1720515,"com.android.ide.eclipse.editors.CommonXmlEditor",1433873007022
activated,editor,com.android.ide.eclipse.adt,23.0.6.1720515,"com.android.ide.eclipse.editors.CommonXmlEditor",1433873008374
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1433873010993
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1433873014813
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1433873017407
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1433873018313
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1433873029494
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1433873032070
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1433873032519
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1433873037982
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1433873039776
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1433873044036
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1433873046038
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1433873051423
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1433873054498
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1433873054872
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1433873055678
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1433873140814
activated,perspective,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugPerspective",1433873143625
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1433873144479
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1433873146830
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1433873172422
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1433873174837
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1433873177458
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1433873181603
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1433873194646
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1433873197445
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1433873199563
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1433873202006
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1433873205129
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1433873205181
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.open.editor",1433873205190
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1433873205406
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1433873210998
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1433873240642
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1433873244019
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.500.v201104151900,"org.eclipse.jst.j2ee.J2EEPerspective",1433873245849
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1433873245861
activated,editor,com.android.ide.eclipse.adt,23.0.6.1720515,"com.android.ide.eclipse.editors.CommonXmlEditor",1433873250481
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1433873255390
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1433873290639
activated,editor,com.android.ide.eclipse.adt,23.0.6.1720515,"com.android.ide.eclipse.editors.CommonXmlEditor",1433873296489
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1433873310157
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1433873356463
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1433873360599
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1433873362219
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1433873368925
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1433873464928
