what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.xsl.ui,1.1.200.v201103082057,"org.eclipse.wst.xsl.ui",1436039435305
opened,editor,com.android.ide.eclipse.adt,23.0.6.1720515,"com.android.ide.eclipse.editors.CommonXmlEditor",1436039435982
started,bundle,org.eclipse.ui.navigator,3.5.100.I20110524-0800,"org.eclipse.ui.navigator",1436039436339
activated,editor,com.android.ide.eclipse.adt,23.0.6.1720515,"com.android.ide.eclipse.editors.CommonXmlEditor",1436039436339
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436039436407
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436040345292
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436040347626
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436041786112
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436041786274
started,bundle,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.ui",1436041792371
started,bundle,org.eclipse.jst.jsp.core,1.2.402.v201112071853,"org.eclipse.jst.jsp.core",1436041792422
started,bundle,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.ui",1436041792432
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1436041792479
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1436041792683
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1436041795715
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1436041810259
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1436041812176
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1436041818331
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1436041821448
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1436041821914
activated,perspective,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugPerspective",1436041825338
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1436041826262
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1436041826274
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1436041826380
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1436041826390
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1436041826441
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436041828858
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1436041830930
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1436041830943
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1436041830974
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1436041830976
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1436041831045
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1436041831064
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436041832657
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436041834007
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436041921520
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436041924568
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436041961488
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436041962790
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436041991623
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436041992790
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436042003050
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436042014854
started,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1436042057714
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436042059127
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436042059211
opened,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.VariableView",1436042059379
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1436042059574
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1436042059738
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1436042064462
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1436042064502
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436042068125
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436042090305
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436042090376
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1436042095964
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1436042096588
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436042098142
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436042098251
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1436042100212
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1436042101956
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1436042104355
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436042106277
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436042146495
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1436042146509
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436042148982
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436042152361
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436042153301
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436042165057
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1436042167234
activated,editor,com.android.ide.eclipse.adt,23.0.6.1720515,"com.android.ide.eclipse.editors.CommonXmlEditor",1436042168605
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1436042178367
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1436042180223
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436042182132
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436042222924
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1436042234436
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436042236550
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436042239457
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1436042241491
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1436042242171
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1436042245098
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1436042247098
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1436042248714
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436042250477
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436042267584
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1436042267605
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1436042268432
activated,editor,com.android.ide.eclipse.adt,23.0.6.1720515,"com.android.ide.eclipse.editors.CommonXmlEditor",1436042271277
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1436042275403
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1436042277115
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436042301715
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436042304317
activated,editor,com.android.ide.eclipse.adt,23.0.6.1720515,"com.android.ide.eclipse.editors.CommonXmlEditor",1436042304340
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1436042305981
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1436042312035
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436042317501
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436042318958
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1436042320176
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1436042321214
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1436042321315
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1436042321859
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1436042324786
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1436042325770
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1436042327194
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436042328381
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436042330751
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1436042330770
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1436042331811
opened,editor,com.android.ide.eclipse.adt,23.0.6.1720515,"com.android.ide.eclipse.editors.CommonXmlEditor",1436042334237
activated,editor,com.android.ide.eclipse.adt,23.0.6.1720515,"com.android.ide.eclipse.editors.CommonXmlEditor",1436042334284
activated,editor,com.android.ide.eclipse.adt,23.0.6.1720515,"com.android.ide.eclipse.editors.CommonXmlEditor",1436042336913
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1436042347109
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1436042348529
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436042351292
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436042353774
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1436042357340
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436042361955
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436042392589
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1436042396818
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436042401884
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436042405232
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1436042406224
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1436042407333
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1436042407458
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1436042408498
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1436042410754
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1436042411810
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1436042412394
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436042414755
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436042421933
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1436042421958
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1436042422871
opened,editor,com.android.ide.eclipse.adt,23.0.6.1720515,"com.android.ide.eclipse.editors.CommonXmlEditor",1436042424434
activated,editor,com.android.ide.eclipse.adt,23.0.6.1720515,"com.android.ide.eclipse.editors.CommonXmlEditor",1436042424483
activated,editor,com.android.ide.eclipse.adt,23.0.6.1720515,"com.android.ide.eclipse.editors.CommonXmlEditor",1436042426428
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1436042438560
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1436042441469
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1436042446249
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436042448731
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436042456388
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436042457618
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436042513911
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1436042521168
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1436042522815
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1436042524106
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436042526425
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436042558112
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1436042561680
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436042565788
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436042567452
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1436042569792
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1436042570609
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1436042572632
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1436042574288
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1436042575672
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436042577442
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436042582227
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1436042582239
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1436042583263
activated,editor,com.android.ide.eclipse.adt,23.0.6.1720515,"com.android.ide.eclipse.editors.CommonXmlEditor",1436042584853
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1436042589357
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1436042591635
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436042593825
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436042624364
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1436042631594
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436042636393
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436042638448
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1436042639365
activated,view,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.DebugView",1436042640312
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1436042640424
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1436042641312
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1436042643744
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436042645465
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436042651968
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1436042653441
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.Resume",1436042654392
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436042656074
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436042665715
