what,kind,bundleId,bundleVersion,description,time
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1436043802940
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436043804008
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436043804211
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1436043814240
error,log,,,"An internal error occurred during: ""Running Android Lint"".",1436043814444
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436043814470
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436043815718
started,bundle,org.eclipse.compare,3.5.200.I20110525-0800,"org.eclipse.compare",1436043817573
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436043823416
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1436043828103
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1436043828318
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1436043828419
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436043828647
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.self.encapsulate.field",1436043828674
error,log,,,"An internal error occurred during: ""Running Android Lint"".",1436043828878
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436043828893
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436043883337
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436043890064
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436043930166
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1436043933170
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436043941751
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436043947958
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436043952472
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436043961064
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.extract.method",1436043961067
error,log,,,"An internal error occurred during: ""Running Android Lint"".",1436043961217
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436043961225
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436043962205
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1436043975696
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.0.v201105180000,"org.eclipse.jpt.jaxb.ui",1436043975729
started,bundle,org.eclipse.jpt.jpa.ui,3.0.0.v201105170000,"org.eclipse.jpt.jpa.ui",1436043975762
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1436043975833
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1436043975848
started,bundle,org.eclipse.pde.api.tools,1.0.300.v20110523-1600,"org.eclipse.pde.api.tools",1436043975957
started,bundle,org.eclipse.pde.api.tools.ui,1.0.300.v20110523-1600,"org.eclipse.pde.api.tools.ui",1436043975958
started,bundle,org.eclipse.jpt.jaxb.core,1.0.0.v201105240000,"org.eclipse.jpt.jaxb.core",1436043976044
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1436043976284
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1436043980207
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436043985441
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436044160113
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1436044176153
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1436044177577
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436044182876
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436044194058
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.extract.local.variable",1436044194063
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1436044208469
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1436044210882
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1436044217544
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436044222014
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1436044261269
